-1, ,702
-1, ,634
-1, ,566
-1, ,508
-1, ,452
-1, ,404
-1, ,358
-1, ,314
-1, ,278
-1, ,240
-1, ,208
-1, ,182
-1, ,156
-1, ,136
-1, ,112
-1, ,92
-1, ,76
-1, ,60
-1, ,48
-1, ,34
-1, ,20
-1, ,8
-1, ,-6
-1, ,-12
-1, ,-30
-1, ,-38
-1, ,-52
-1, ,-64
-1, ,-78
-1, ,-90
-1, ,-104
-1, ,-122
-1, ,-130
-1, ,-152
-1, ,-162
-1, ,-178
-1, ,-194
-1, ,-208
-1, ,-218
-1, ,-236
-1, ,-252
-1, ,-264
-1, ,-276
-1, ,-292
-1, ,-304
-1, ,-314
-1, ,-328
-1, ,-336
-1, ,-350
-1, ,-356
-1, ,-366
-1, ,-374
-1, ,-386
-1, ,-396
-1, ,-404
-1, ,-412
-1, ,-420
-1, ,-434
-1, ,-440
-1, ,-446
-1, ,-454
-1, ,-462
-1, ,-468
-1, ,-476
-1, ,-484
-1, ,-494
-1, ,-502
-1, ,-506
-1, ,-516
-1, ,-520
-1, ,-530
-1, ,-540
-1, ,-536
-1, ,-546
-1, ,-552
-1, ,-554
-1, ,-562
-1, ,-564
-1, ,-566
-1, ,-576
-1, ,-564
-1, ,-576
-1, ,-584
-1, ,-578
-1, ,-586
-1, ,-584
-1, ,-586
-1, ,-592
-1, ,-588
-1, ,-596
-1, ,-606
-1, ,-606
-1, ,-612
-1, ,-622
-1, ,-624
-1, ,-628
-1, ,-642
-1, ,-646
-1, ,-652
-1, ,-668
-1, ,-680
-1, ,-688
-1, ,-706
-1, ,-714
-1, ,-724
-1, ,-734
-1, ,-748
-1, ,-754
-1, ,-772
-1, ,-782
-1, ,-796
-1, ,-810
-1, ,-822
-1, ,-830
-1, ,-838
-1, ,-852
-1, ,-858
-1, ,-866
-1, ,-872
-1, ,-878
-1, ,-880
-1, ,-882
-1, ,-882
-1, ,-878
-1, ,-874
-1, ,-868
-1, ,-858
-1, ,-848
-1, ,-834
-1, ,-822
-1, ,-804
-1, ,-780
-1, ,-760
-1, ,-736
-1, ,-712
-1, ,-690
-1, ,-660
-1, ,-630
-1, ,-606
-1, ,-574
-1, ,-544
-1, ,-512
-1, ,-478
-1, ,-446
-1, ,-418
-1, ,-390
-1, ,-366
-1, ,-336
-1, ,-308
-1, ,-280
-1, ,-260
-1, ,-240
-1, ,-220
-1, ,-202
-1, ,-188
-1, ,-170
-1, ,-158
-1, ,-148
-1, ,-142
-1, ,-134
-1, ,-126
-1, ,-126
-1, ,-122
-1, ,-124
-1, ,-122
-1, ,-124
-1, ,-122
-1, ,-124
-1, ,-128
-1, ,-130
-1, ,-136
-1, ,-144
-1, ,-152
-1, ,-154
-1, ,-164
-1, ,-170
-1, ,-170
-1, ,-178
-1, ,-188
-1, ,-196
-1, ,-202
-1, ,-208
-1, ,-214
-1, ,-222
-1, ,-226
-1, ,-232
-1, ,-234
-1, ,-242
-1, ,-252
-1, ,-244
-1, ,-246
-1, ,-258
-1, ,-260
-1, ,-260
-1, ,-270
-1, ,-274
-1, ,-280
-1, ,-282
-1, ,-296
-1, ,-298
-1, ,-304
-1, ,-312
-1, ,-324
-1, ,-334
-1, ,-346
-1, ,-358
-1, ,-366
-1, ,-392
-1, ,-416
-1, ,-416
-1, ,-440
-1, ,-462
-1, ,-476
-1, ,-492
-1, ,-514
-1, ,-532
-1, ,-552
-1, ,-574
-1, ,-590
-1, ,-612
-1, ,-622
-1, ,-638
-1, ,-652
-1, ,-668
-1, ,-682
-1, ,-690
-1, ,-702
-1, ,-710
-1, ,-718
-1, ,-722
-1, ,-726
-1, ,-730
-1, ,-734
-1, ,-728
-1, ,-726
-1, ,-722
-1, ,-712
-1, ,-694
-1, ,-682
-1, ,-664
-1, ,-646
-1, ,-626
-1, ,-604
-1, ,-574
-1, ,-548
-1, ,-520
-1, ,-488
-1, ,-456
-1, ,-422
-1, ,-390
-1, ,-356
-1, ,-324
-1, ,-292
-1, ,-262
-1, ,-234
-1, ,-202
-1, ,-170
-1, ,-138
-1, ,-120
-1, ,-96
-1, ,-72
-1, ,-48
-1, ,-34
-1, ,-14
-1, ,-2
-1, ,10
-1, ,18
-1, ,26
-1, ,28
-1, ,32
-1, ,36
-1, ,28
-1, ,30
-1, ,28
-1, ,20
-1, ,8
-1, ,4
-1, ,-10
-1, ,-22
-1, ,-32
-1, ,-48
-1, ,-64
-1, ,-82
-1, ,-98
-1, ,-116
-1, ,-134
-1, ,-154
-1, ,-174
-1, ,-190
-1, ,-216
-1, ,-234
-1, ,-258
-1, ,-278
-1, ,-300
-1, ,-320
-1, ,-340
-1, ,-352
-1, ,-374
-1, ,-390
-1, ,-404
-1, ,-420
-1, ,-438
-1, ,-446
-1, ,-464
-1, ,-470
-1, ,-478
-1, ,-492
-1, ,-482
-1, ,-482
-1, ,-500
-1, ,-494
-1, ,-490
-1, ,-494
-1, ,-490
-1, ,-490
-1, ,-486
-1, ,-480
-1, ,-478
-1, ,-472
-1, ,-464
-1, ,-460
-1, ,-454
-1, ,-450
-1, ,-434
-1, ,-430
-1, ,-438
-1, ,-428
-1, ,-418
-1, ,-416
-1, ,-412
-1, ,-398
-1, ,-400
-1, ,-394
-1, ,-384
-1, ,-382
-1, ,-376
-1, ,-366
-1, ,-364
-1, ,-356
-1, ,-354
-1, ,-352
-1, ,-344
-1, ,-342
-1, ,-340
-1, ,-340
-1, ,-338
-1, ,-346
-1, ,-346
-1, ,-352
-1, ,-356
-1, ,-366
-1, ,-374
-1, ,-384
-1, ,-402
-1, ,-412
-1, ,-432
-1, ,-444
-1, ,-460
-1, ,-478
-1, ,-498
-1, ,-524
-1, ,-542
-1, ,-560
-1, ,-582
-1, ,-602
-1, ,-618
-1, ,-636
-1, ,-656
-1, ,-676
-1, ,-690
-1, ,-706
-1, ,-724
-1, ,-740
-1, ,-746
-1, ,-764
-1, ,-774
-1, ,-782
-1, ,-788
-1, ,-796
-1, ,-802
-1, ,-808
-1, ,-814
-1, ,-818
-1, ,-822
-1, ,-826
-1, ,-830
-1, ,-834
-1, ,-832
-1, ,-838
-1, ,-846
-1, ,-840
-1, ,-838
-1, ,-846
-1, ,-850
-1, ,-852
-1, ,-858
-1, ,-864
-1, ,-862
-1, ,-868
-1, ,-874
-1, ,-882
-1, ,-888
-1, ,-888
-1, ,-900
-1, ,-906
-1, ,-910
-1, ,-920
-1, ,-926
-1, ,-934
-1, ,-940
-1, ,-948
-1, ,-960
-1, ,-964
-1, ,-972
-1, ,-982
-1, ,-984
-1, ,-988
-1, ,-996
-1, ,-1002
-1, ,-1002
-1, ,-1008
-1, ,-1008
-1, ,-1014
-1, ,-1014
-1, ,-1016
-1, ,-1010
-1, ,-1010
-1, ,-1008
-1, ,-996
-1, ,-992
-1, ,-986
-1, ,-970
-1, ,-954
-1, ,-948
-1, ,-932
-1, ,-916
-1, ,-900
-1, ,-874
-1, ,-856
-1, ,-836
-1, ,-810
-1, ,-778
-1, ,-762
-1, ,-742
-1, ,-702
-1, ,-682
-1, ,-658
-1, ,-624
-1, ,-596
-1, ,-570
-1, ,-540
-1, ,-518
-1, ,-494
-1, ,-470
-1, ,-448
-1, ,-436
-1, ,-414
-1, ,-396
-1, ,-382
-1, ,-370
-1, ,-360
-1, ,-352
-1, ,-348
-1, ,-344
-1, ,-334
-1, ,-338
-1, ,-340
-1, ,-340
-1, ,-346
-1, ,-356
-1, ,-360
-1, ,-364
-1, ,-374
-1, ,-380
-1, ,-396
-1, ,-408
-1, ,-418
-1, ,-434
-1, ,-446
-1, ,-452
-1, ,-466
-1, ,-472
-1, ,-480
-1, ,-496
-1, ,-500
-1, ,-512
-1, ,-522
-1, ,-524
-1, ,-534
-1, ,-534
-1, ,-542
-1, ,-546
-1, ,-548
-1, ,-546
-1, ,-546
-1, ,-542
-1, ,-544
-1, ,-540
-1, ,-538
-1, ,-532
-1, ,-528
-1, ,-524
-1, ,-518
-1, ,-518
-1, ,-514
-1, ,-506
-1, ,-502
-1, ,-498
-1, ,-494
-1, ,-490
-1, ,-488
-1, ,-486
-1, ,-488
-1, ,-490
-1, ,-482
-1, ,-482
-1, ,-486
-1, ,-488
-1, ,-486
-1, ,-490
-1, ,-488
-1, ,-488
-1, ,-492
-1, ,-492
-1, ,-490
-1, ,-490
-1, ,-490
-1, ,-490
-1, ,-490
-1, ,-490
-1, ,-484
-1, ,-478
-1, ,-478
-1, ,-470
-1, ,-464
-1, ,-454
-1, ,-452
-1, ,-440
-1, ,-436
-1, ,-430
-1, ,-420
-1, ,-416
-1, ,-396
-1, ,-392
-1, ,-390
-1, ,-374
-1, ,-370
-1, ,-368
-1, ,-358
-1, ,-356
-1, ,-354
-1, ,-344
-1, ,-342
-1, ,-350
-1, ,-346
-1, ,-350
-1, ,-354
-1, ,-354
-1, ,-352
-1, ,-368
-1, ,-380
-1, ,-376
-1, ,-380
-1, ,-392
-1, ,-402
-1, ,-400
-1, ,-412
-1, ,-416
-1, ,-422
-1, ,-430
-1, ,-436
-1, ,-436
-1, ,-440
-1, ,-444
-1, ,-448
-1, ,-456
-1, ,-460
-1, ,-460
-1, ,-464
-1, ,-472
-1, ,-470
-1, ,-472
-1, ,-480
-1, ,-484
-1, ,-488
-1, ,-492
-1, ,-496
-1, ,-498
-1, ,-506
-1, ,-516
-1, ,-522
-1, ,-532
-1, ,-540
-1, ,-550
-1, ,-560
-1, ,-572
-1, ,-588
-1, ,-598
-1, ,-610
-1, ,-618
-1, ,-634
-1, ,-650
-1, ,-662
-1, ,-676
-1, ,-688
-1, ,-704
-1, ,-720
-1, ,-728
-1, ,-738
-1, ,-750
-1, ,-764
-1, ,-772
-1, ,-780
-1, ,-786
-1, ,-790
-1, ,-798
-1, ,-800
-1, ,-806
-1, ,-804
-1, ,-808
-1, ,-810
-1, ,-810
-1, ,-812
-1, ,-814
-1, ,-808
-1, ,-806
-1, ,-804
-1, ,-798
-1, ,-796
-1, ,-792
-1, ,-786
-1, ,-782
-1, ,-774
-1, ,-770
-1, ,-764
-1, ,-750
-1, ,-742
-1, ,-730
-1, ,-720
-1, ,-710
-1, ,-694
-1, ,-680
-1, ,-668
-1, ,-652
-1, ,-638
-1, ,-620
-1, ,-606
-1, ,-586
-1, ,-572
-1, ,-550
-1, ,-528
-1, ,-510
-1, ,-490
-1, ,-468
-1, ,-448
-1, ,-424
-1, ,-404
-1, ,-382
-1, ,-372
-1, ,-334
-1, ,-316
-1, ,-300
-1, ,-284
-1, ,-260
-1, ,-246
-1, ,-232
-1, ,-214
-1, ,-200
-1, ,-188
-1, ,-172
-1, ,-160
-1, ,-152
-1, ,-138
-1, ,-126
-1, ,-120
-1, ,-114
-1, ,-90
-1, ,-100
-1, ,-96
-1, ,-76
-1, ,-78
-1, ,-72
-1, ,-62
-1, ,-54
-1, ,-44
-1, ,-36
-1, ,-22
-1, ,-10
-1, ,0
-1, ,14
-1, ,22
-1, ,34
-1, ,44
-1, ,62
-1, ,70
-1, ,82
-1, ,98
-1, ,104
-1, ,112
-1, ,124
-1, ,136
-1, ,140
-1, ,138
-1, ,146
-1, ,146
-1, ,140
-1, ,142
-1, ,140
-1, ,128
-1, ,124
-1, ,114
-1, ,104
-1, ,92
-1, ,84
-1, ,74
-1, ,60
-1, ,58
-1, ,40
-1, ,34
-1, ,22
-1, ,12
-1, ,-4
-1, ,-10
-1, ,-28
-1, ,-28
-1, ,-48
-1, ,-58
-1, ,-58
-1, ,-66
-1, ,-74
-1, ,-86
-1, ,-88
-1, ,-98
-1, ,-100
-1, ,-106
-1, ,-112
-1, ,-120
-1, ,-128
-1, ,-128
-1, ,-130
-1, ,-136
-1, ,-136
-1, ,-138
-1, ,-138
-1, ,-140
-1, ,-142
-1, ,-140
-1, ,-146
-1, ,-146
-1, ,-146
-1, ,-154
-1, ,-156
-1, ,-156
-1, ,-162
-1, ,-170
-1, ,-172
-1, ,-172
-1, ,-180
-1, ,-184
-1, ,-194
-1, ,-198
-1, ,-204
-1, ,-214
-1, ,-224
-1, ,-230
-1, ,-238
-1, ,-244
-1, ,-248
-1, ,-256
-1, ,-268
-1, ,-276
-1, ,-286
-1, ,-292
-1, ,-304
-1, ,-318
-1, ,-332
-1, ,-342
-1, ,-340
-1, ,-356
-1, ,-374
-1, ,-380
-1, ,-388
-1, ,-402
-1, ,-410
-1, ,-422
-1, ,-432
-1, ,-440
-1, ,-448
-1, ,-460
-1, ,-472
-1, ,-486
-1, ,-490
-1, ,-498
-1, ,-500
-1, ,-516
-1, ,-530
-1, ,-528
-1, ,-538
-1, ,-554
-1, ,-554
-1, ,-562
-1, ,-574
-1, ,-582
-1, ,-590
-1, ,-598
-1, ,-610
-1, ,-616
-1, ,-620
-1, ,-632
-1, ,-636
-1, ,-640
-1, ,-646
-1, ,-648
-1, ,-652
-1, ,-652
-1, ,-648
-1, ,-646
-1, ,-646
-1, ,-636
-1, ,-628
-1, ,-626
-1, ,-618
-1, ,-608
-1, ,-600
-1, ,-590
-1, ,-578
-1, ,-564
-1, ,-558
-1, ,-546
-1, ,-540
-1, ,-528
-1, ,-522
-1, ,-510
-1, ,-502
-1, ,-496
-1, ,-490
-1, ,-484
-1, ,-482
-1, ,-482
-1, ,-476
-1, ,-484
-1, ,-482
-1, ,-486
-1, ,-494
-1, ,-494
-1, ,-502
-1, ,-512
-1, ,-520
-1, ,-532
-1, ,-542
-1, ,-548
-1, ,-564
-1, ,-570
-1, ,-578
-1, ,-594
-1, ,-608
-1, ,-618
-1, ,-628
-1, ,-636
-1, ,-646
-1, ,-660
-1, ,-666
-1, ,-676
-1, ,-686
-1, ,-694
-1, ,-702
-1, ,-712
-1, ,-720
-1, ,-726
-1, ,-734
-1, ,-742
-1, ,-748
-1, ,-752
-1, ,-758
-1, ,-766
-1, ,-770
-1, ,-782
-1, ,-786
-1, ,-788
-1, ,-794
-1, ,-794
-1, ,-798
-1, ,-798
-1, ,-798
-1, ,-796
-1, ,-796
-1, ,-794
-1, ,-798
-1, ,-790
-1, ,-790
-1, ,-786
-1, ,-792
-1, ,-776
-1, ,-776
-1, ,-778
-1, ,-776
-1, ,-770
-1, ,-768
-1, ,-766
-1, ,-758
-1, ,-758
-1, ,-746
-1, ,-744
-1, ,-742
-1, ,-736
-1, ,-726
-1, ,-720
-1, ,-710
-1, ,-698
-1, ,-698
-1, ,-690
-1, ,-670
-1, ,-660
-1, ,-656
-1, ,-636
-1, ,-622
-1, ,-610
-1, ,-592
-1, ,-572
-1, ,-556
-1, ,-536
-1, ,-524
-1, ,-502
-1, ,-484
-1, ,-460
-1, ,-438
-1, ,-416
-1, ,-392
-1, ,-374
-1, ,-350
-1, ,-328
-1, ,-308
-1, ,-282
-1, ,-260
-1, ,-236
-1, ,-216
-1, ,-192
-1, ,-166
-1, ,-144
-1, ,-118
-1, ,-100
-1, ,-78
-1, ,-54
-1, ,-34
-1, ,-16
-1, ,4
-1, ,24
-1, ,44
-1, ,62
-1, ,80
-1, ,92
-1, ,106
-1, ,120
-1, ,128
-1, ,136
-1, ,140
-1, ,144
-1, ,152
-1, ,156
-1, ,154
-1, ,158
-1, ,158
-1, ,160
-1, ,156
-1, ,152
-1, ,148
-1, ,148
-1, ,138
-1, ,138
-1, ,132
-1, ,122
-1, ,116
-1, ,110
-1, ,104
-1, ,94
-1, ,94
-1, ,76
-1, ,72
-1, ,56
-1, ,46
-1, ,42
-1, ,30
-1, ,18
-1, ,4
-1, ,-4
-1, ,-20
-1, ,-32
-1, ,-54
-1, ,-68
-1, ,-72
-1, ,-86
-1, ,-106
-1, ,-116
-1, ,-136
-1, ,-146
-1, ,-160
-1, ,-172
-1, ,-188
-1, ,-196
-1, ,-206
-1, ,-218
-1, ,-230
-1, ,-236
-1, ,-242
-1, ,-246
-1, ,-252
-1, ,-252
-1, ,-258
-1, ,-248
-1, ,-250
-1, ,-244
-1, ,-230
-1, ,-230
-1, ,-214
-1, ,-200
-1, ,-192
-1, ,-182
-1, ,-166
-1, ,-152
-1, ,-134
-1, ,-116
-1, ,-100
-1, ,-78
-1, ,-54
-1, ,-38
-1, ,-26
-1, ,2
-1, ,32
-1, ,50
-1, ,72
-1, ,100
-1, ,120
-1, ,142
-1, ,168
-1, ,190
-1, ,210
-1, ,234
-1, ,256
-1, ,276
-1, ,296
-1, ,318
-1, ,334
-1, ,346
-1, ,364
-1, ,374
-1, ,388
-1, ,396
-1, ,402
-1, ,408
-1, ,412
-1, ,414
-1, ,418
-1, ,418
-1, ,418
-1, ,416
-1, ,418
-1, ,418
-1, ,414
-1, ,412
-1, ,416
-1, ,414
-1, ,416
-1, ,418
-1, ,420
-1, ,424
-1, ,424
-1, ,432
-1, ,432
-1, ,436
-1, ,436
-1, ,440
-1, ,436
-1, ,438
-1, ,436
-1, ,438
-1, ,430
-1, ,428
-1, ,422
-1, ,418
-1, ,412
-1, ,406
-1, ,396
-1, ,378
-1, ,370
-1, ,358
-1, ,342
-1, ,328
-1, ,316
-1, ,298
-1, ,278
-1, ,264
-1, ,248
-1, ,224
-1, ,206
-1, ,188
-1, ,164
-1, ,142
-1, ,120
-1, ,96
-1, ,78
-1, ,62
-1, ,36
-1, ,12
-1, ,-8
-1, ,-28
-1, ,-52
-1, ,-74
-1, ,-94
-1, ,-110
-1, ,-130
-1, ,-150
-1, ,-170
-1, ,-180
-1, ,-198
-1, ,-210
-1, ,-222
-1, ,-238
-1, ,-252
-1, ,-262
-1, ,-272
-1, ,-282
-1, ,-288
-1, ,-308
-1, ,-300
-1, ,-304
-1, ,-322
-1, ,-316
-1, ,-314
-1, ,-320
-1, ,-316
-1, ,-314
-1, ,-308
-1, ,-302
-1, ,-300
-1, ,-292
-1, ,-288
-1, ,-278
-1, ,-268
-1, ,-260
-1, ,-244
-1, ,-246
-1, ,-236
-1, ,-218
-1, ,-206
-1, ,-206
-1, ,-190
-1, ,-178
-1, ,-176
-1, ,-170
-1, ,-158
-1, ,-154
-1, ,-146
-1, ,-142
-1, ,-134
-1, ,-138
-1, ,-132
-1, ,-128
-1, ,-128
-1, ,-130
-1, ,-122
-1, ,-128
-1, ,-130
-1, ,-132
-1, ,-134
-1, ,-132
-1, ,-132
-1, ,-132
-1, ,-136
-1, ,-130
-1, ,-130
-1, ,-130
-1, ,-122
-1, ,-118
-1, ,-116
-1, ,-106
-1, ,-98
-1, ,-94
-1, ,-88
-1, ,-78
-1, ,-70
-1, ,-54
-1, ,-46
-1, ,-40
-1, ,-26
-1, ,-16
-1, ,-10
-1, ,-4
-1, ,2
-1, ,8
-1, ,14
-1, ,18
-1, ,18
-1, ,22
-1, ,22
-1, ,16
-1, ,14
-1, ,10
-1, ,4
-1, ,-6
-1, ,-12
-1, ,-22
-1, ,-36
-1, ,-48
-1, ,-58
-1, ,-72
-1, ,-86
-1, ,-102
-1, ,-114
-1, ,-130
-1, ,-144
-1, ,-164
-1, ,-184
-1, ,-198
-1, ,-212
-1, ,-224
-1, ,-236
-1, ,-248
-1, ,-258
-1, ,-266
-1, ,-280
-1, ,-278
-1, ,-286
-1, ,-288
-1, ,-292
-1, ,-294
-1, ,-296
-1, ,-300
-1, ,-296
-1, ,-294
-1, ,-294
-1, ,-290
-1, ,-294
-1, ,-286
-1, ,-280
-1, ,-276
-1, ,-274
-1, ,-266
-1, ,-266
-1, ,-258
-1, ,-248
-1, ,-254
-1, ,-254
-1, ,-236
-1, ,-236
-1, ,-230
-1, ,-224
-1, ,-222
-1, ,-220
-1, ,-210
-1, ,-204
-1, ,-204
-1, ,-194
-1, ,-188
-1, ,-176
-1, ,-168
-1, ,-152
-1, ,-160
-1, ,-138
-1, ,-118
-1, ,-110
-1, ,-92
-1, ,-74
-1, ,-54
-1, ,-36
-1, ,-8
-1, ,14
-1, ,42
-1, ,74
-1, ,102
-1, ,130
-1, ,162
-1, ,190
-1, ,222
-1, ,252
-1, ,288
-1, ,316
-1, ,346
-1, ,384
-1, ,404
-1, ,436
-1, ,466
-1, ,488
-1, ,514
-1, ,542
-1, ,562
-1, ,580
-1, ,596
-1, ,618
-1, ,632
-1, ,644
-1, ,656
-1, ,660
-1, ,668
-1, ,678
-1, ,682
-1, ,686
-1, ,692
-1, ,686
-1, ,682
-1, ,684
-1, ,680
-1, ,670
-1, ,660
-1, ,646
-1, ,634
-1, ,618
-1, ,600
-1, ,586
-1, ,566
-1, ,534
-1, ,514
-1, ,488
-1, ,458
-1, ,432
-1, ,398
-1, ,370
-1, ,338
-1, ,308
-1, ,274
-1, ,246
-1, ,220
-1, ,192
-1, ,170
-1, ,142
-1, ,120
-1, ,96
-1, ,80
-1, ,60
-1, ,50
-1, ,38
-1, ,26
-1, ,22
-1, ,16
-1, ,16
-1, ,16
-1, ,18
-1, ,28
-1, ,26
-1, ,32
-1, ,44
-1, ,56
-1, ,64
-1, ,80
-1, ,92
-1, ,104
-1, ,114
-1, ,122
-1, ,132
-1, ,146
-1, ,154
-1, ,164
-1, ,166
-1, ,174
-1, ,166
-1, ,188
-1, ,188
-1, ,186
-1, ,188
-1, ,186
-1, ,180
-1, ,184
-1, ,180
-1, ,178
-1, ,180
-1, ,176
-1, ,168
-1, ,166
-1, ,168
-1, ,164
-1, ,160
-1, ,166
-1, ,158
-1, ,156
-1, ,166
-1, ,166
-1, ,168
-1, ,178
-1, ,180
-1, ,186
-1, ,194
-1, ,198
-1, ,208
-1, ,216
-1, ,220
-1, ,230
-1, ,236
-1, ,240
-1, ,248
-1, ,252
-1, ,262
-1, ,266
-1, ,268
-1, ,274
-1, ,270
-1, ,268
-1, ,272
-1, ,268
-1, ,264
-1, ,264
-1, ,254
-1, ,254
-1, ,244
-1, ,234
-1, ,226
-1, ,216
-1, ,208
-1, ,202
-1, ,188
-1, ,180
-1, ,162
-1, ,152
-1, ,134
-1, ,122
-1, ,104
-1, ,84
-1, ,68
-1, ,44
-1, ,24
-1, ,-8
-1, ,-36
-1, ,-60
-1, ,-88
-1, ,-116
-1, ,-144
-1, ,-176
-1, ,-208
-1, ,-240
-1, ,-266
-1, ,-308
-1, ,-338
-1, ,-372
-1, ,-398
-1, ,-436
-1, ,-460
-1, ,-490
-1, ,-522
-1, ,-548
-1, ,-570
-1, ,-598
-1, ,-620
-1, ,-642
-1, ,-660
-1, ,-682
-1, ,-704
-1, ,-718
-1, ,-736
-1, ,-752
-1, ,-764
-1, ,-780
-1, ,-794
-1, ,-806
-1, ,-816
-1, ,-834
-1, ,-844
-1, ,-860
-1, ,-870
-1, ,-876
-1, ,-890
-1, ,-896
-1, ,-906
-1, ,-918
-1, ,-924
-1, ,-930
-1, ,-938
-1, ,-936
-1, ,-942
-1, ,-944
-1, ,-948
-1, ,-952
-1, ,-938
-1, ,-938
-1, ,-940
-1, ,-932
-1, ,-918
-1, ,-918
-1, ,-904
-1, ,-894
-1, ,-886
-1, ,-870
-1, ,-856
-1, ,-840
-1, ,-822
-1, ,-806
-1, ,-786
-1, ,-772
-1, ,-744
-1, ,-732
-1, ,-720
-1, ,-692
-1, ,-668
-1, ,-654
-1, ,-632
-1, ,-612
-1, ,-594
-1, ,-574
-1, ,-546
-1, ,-530
-1, ,-506
-1, ,-480
-1, ,-460
-1, ,-440
-1, ,-420
-1, ,-398
-1, ,-378
-1, ,-358
-1, ,-338
-1, ,-318
-1, ,-306
-1, ,-282
-1, ,-266
-1, ,-246
-1, ,-230
-1, ,-216
-1, ,-198
-1, ,-186
-1, ,-170
-1, ,-156
-1, ,-144
-1, ,-122
-1, ,-116
-1, ,-100
-1, ,-86
-1, ,-78
-1, ,-58
-1, ,-48
-1, ,-32
-1, ,-24
-1, ,-8
-1, ,4
-1, ,10
-1, ,22
-1, ,34
-1, ,38
-1, ,46
-1, ,50
-1, ,56
-1, ,60
-1, ,58
-1, ,62
-1, ,62
-1, ,58
-1, ,56
-1, ,56
-1, ,56
-1, ,50
-1, ,46
-1, ,40
-1, ,28
-1, ,22
-1, ,12
-1, ,4
-1, ,-4
-1, ,-16
-1, ,-22
-1, ,-34
-1, ,-46
-1, ,-64
-1, ,-76
-1, ,-94
-1, ,-114
-1, ,-134
